created_at,user,followers_count,location,retweet_count,retweeted,userRT,full_text
2021-06-24 22:13:12,marce14174,371.0,Milagro-Ecuador,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-27 23:51:23,joffreveast,321.0,París Chiquito-Vinces ,39.0,0.0,carlitosdel66,RT Hernán Galindez fue clave para la clasificación de Ecuador salvó un mano a mano ante Perú donde pudimos perder y hoy también tuvo un mano a mano donde salvó el arco debe seguir siendo el arquero titular aunque les duela a los acomplejados.
2021-06-27 23:02:34,edyrivera74,776.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-24 00:18:30,RomeroSaltaren,13604.0,Barrancas-Colombia,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-23 11:55:43,AntonioUbilla1,125530.0,Guayaquil-Ecuador,3.0,0.0,,El arquero argentino-ecuatoriano Hernán Galíndez nacido el 30 marzo 1987 podría tener hoy ante Perú su debut en el arco de selección de Ecuador https://t.co/ZjCzvFhsT9
2021-06-23 21:26:06,GonzaDeFeliche,8882.0,,0.0,0.0,,Jhegson Méndez es espléndido. Qué bien sorteó su marca y encontró a Moisés Caicedo entre líneas. Los dos volantes ecuatorianos en diferentes alturas del carril central haciendo la diferencia. Es autogol pero muy bien Franco atacando el área en diagonal. #CopaAmérica
2021-06-28 03:02:00,GonzaloAbuelo,3367.0,El Coca,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-23 22:57:23,blogdeportivo,125091.0,,1.0,0.0,,#Min92 Cambios en los equipos En Ecuador: Sale Ayrton Preciado e ingresa Fidel Martínez.En Perú: Sale Yoshimar Yotún e ingresa Luis Iberico  #CopaAméricaEnBLU https://t.co/dfGbAXtyxp https://t.co/xeGnWhwzbj
2021-06-28 00:14:44,Medallero2,154.0,Guayaquil-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-25 22:23:57,malena1083,219.0,Guayaquil-Ecuador,3.0,0.0,marcadorec,RT Juan #Cazares es acusado de cometer actos de indisciplina durante la concentración de la Tricolor por la doble fecha de junio de la eliminatoria; él lo niega ► https://t.co/aflpkecsA6 https://t.co/hzYixLujer
2021-06-27 22:33:48,alexander_CSE,643.0,Guashaquil - Ecuador,8.0,0.0,LaTri,RT ⏰ 71’ ¡Cambio en #LaTri!➡️ Gonzalo Plata ⬅️ Diego Palacios🤜🤛  #BRA 1 🆚 1 #ECU 🏆 CONMEBOL #CopaAmérica🗓 Fecha #5 - Grupo B🏟 Estadio Olímpico Pedro Ludovico Teixeira - Goiânia#VamosEcuador 🇪🇨 https://t.co/jhOL3B6Rph
2021-06-26 13:35:19,ECUAGOL,220138.0,,3.0,0.0,,"💣🚨 REVELA SU VERDAD 💣🚨Juan Cazares: ""No tuve problemas con nadie en la selección 🇪🇨”El volante no fue considerado para la Copa América 👀🧐#Cazares #TRI #Ecuador #CopaAmerica #Alfaro Mira sus declaraciones ⬇️⬇️⬇️https://t.co/crx2DLpMRM"
2021-06-28 19:17:03,carlinaaguas,2517.0,Imbabura- Ecuador,39.0,0.0,ecuavisa,RT ÚLTIMA HORA: Carlos Gruezo está viajando a Brasil para sumarse a la selección de Ecuador en cuartos de final de la Copa América. https://t.co/L0I4wv5H1k https://t.co/1Q1U2IgpZL
2021-06-27 22:34:37,alairelibrecl,17140.0,,0.0,0.0,,Gonzalo Plata entra por Diego Palacios en Ecuador ante Brasil #CopaAmérica #CooperativaEnCasa https://t.co/9KRGJ77bCa
2021-06-28 02:41:43,asp2210,506.0,,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-25 14:54:51,Fulbo17,6.0,,37.0,0.0,LaPizarraDelDT_,"RT Pese a la remontada de Perú Ecuador 🇪🇨 mostró cierta mejora en sus fases con balón a partir de tres futbolistas:📌 Jhegson Méndez📌 Moisés Caicedo📌 ""Kitu"" DíazAbrimos hilo para analizar cómo estos tres jugadores le ofrecieron soluciones por dentro: https://t.co/cEtCkuAO8R"
2021-06-28 13:51:37,roberth_armijos,1243.0,Guayaquil-Ecuador,1.0,0.0,,Carlos Gruezo se sumará a Ecuador en Brasil para la Copa América https://t.co/yRVLPXC6zn
2021-06-24 23:58:23,chris90BSC,205.0,Guayaquil-Ecuador,37.0,0.0,LaPizarraDelDT_,"RT Pese a la remontada de Perú Ecuador 🇪🇨 mostró cierta mejora en sus fases con balón a partir de tres futbolistas:📌 Jhegson Méndez📌 Moisés Caicedo📌 ""Kitu"" DíazAbrimos hilo para analizar cómo estos tres jugadores le ofrecieron soluciones por dentro: https://t.co/cEtCkuAO8R"
2021-06-21 17:51:28,blasjaramillo,753.0,Quito D.M.,6.0,0.0,MundoDeporEC,RT 🗣️Esteban Paz directivo de @LDU_Oficial nuevo DT tema Pedro Perlaza Selección y Copa Ecuador.@camilin86 @TarcisioRomero 🔊La nota completa aquí:https://t.co/5OrE34rVXD
2021-06-29 01:24:52,danilomoposita,536.0,Ambato ,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-24 03:10:44,marcelo_arp,213.0,peru,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-27 22:45:00,pilumeneses,15546.0,,3.0,0.0,,353 minutos después de iniciada la #CopaAmerica para Ecuador ingresará Mario Pineida. Sólo eso.
2021-06-28 06:04:14,CzarFienco,216.0,Planeta Tierra,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-28 15:21:14,Fanboleros1,854.0,Ecuador,1.0,0.0,,Si alguien está disfrutando la #CopaAmerica es sin duda Hernán Galíndez👏🏼 https://t.co/Y2LZSDTFm1
2021-06-24 15:15:21,MrSadnMan,7.0,Guayaquil-Ecuador,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-28 01:20:03,GonzaloAbuelo,3367.0,El Coca,39.0,0.0,carlitosdel66,RT Hernán Galindez fue clave para la clasificación de Ecuador salvó un mano a mano ante Perú donde pudimos perder y hoy también tuvo un mano a mano donde salvó el arco debe seguir siendo el arquero titular aunque les duela a los acomplejados.
2021-06-29 03:32:36,ENZO1988ESCOBAR,217.0,Guayaquil-Ecuador,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-23 21:44:37,SAguerreberry,697.0,,0.0,0.0,,Pedro Ortiz; Angelo Preciado Robert Arboleda Piero Hincapié y Pervis Estupiñán; Alan Franco Jhegson Méndez Moisés Caicedo Ayrton Preciado; Damián Díaz y Leonardo Campana.Ecuador debe ser campeón. Piero Hincapié Pervis Estupiñan. Extraordinario
2021-06-28 03:43:27,FAROZURI,162.0,Manabi-Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-23 22:44:38,caminomundialok,2502.0,,0.0,0.0,,#CopaAmerica 🇪🇨🆚🇵🇪🔁 [82'] CAMBIOS EN ECUADORJordy Caicedo y Christian Noboa por Alan Franco y Jhegson Méndez. https://t.co/L3t3kqROcm
2021-06-28 02:44:37,carhusol,90.0,Portoviejo-Manabi-Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-24 22:43:10,diegoacvipaul,410.0,Gye-Ec,1.0,0.0,PlayFMDeportes,RT ¡SE QUEDA! ✔️👉El jugador 'albo' Pedro Pablo Perlaza permanecerá en el club de @LDU_Oficial hasta el final de 2023.👉 El ex Delfín ya se reintegró a los entrenamientos luego del diálogo con la dirigencia.#PontePlay #DalePlay #Ecuador #LDUQ #Quito #LigaProBetcris https://t.co/4ZmsE5k4BH
2021-06-29 03:46:11,KVerdezoto17,3641.0,Guayaquil Ecuador,0.0,0.0,,Carlos Gruezo ya está en Brasil para sumarse a las filas de la selección de Ecuador en reemplazo del lesionado Moisés Caicedo. https://t.co/fax9dqCEfZ
2021-06-27 23:08:32,DarioCatagna,77.0,Riobamba-Ecuador,18.0,0.0,KVerdezoto17,RT Ecuador debe mejorar muchísimas cosas pero no todo es negativo se encontró 2 jugadores que están para quedarse en la titularidad: Jhegson Méndez y Piero Hincapié. https://t.co/f12rP8eTUs
2021-06-24 19:18:31,nandarodrigz,137.0,,37.0,0.0,LaPizarraDelDT_,"RT Pese a la remontada de Perú Ecuador 🇪🇨 mostró cierta mejora en sus fases con balón a partir de tres futbolistas:📌 Jhegson Méndez📌 Moisés Caicedo📌 ""Kitu"" DíazAbrimos hilo para analizar cómo estos tres jugadores le ofrecieron soluciones por dentro: https://t.co/cEtCkuAO8R"
2021-06-20 23:51:55,SantiagoPuebl14,123.0,Quito - Ecuador,1.0,0.0,DarwinMoreira21,RT Ecuador Pierde el Partido  a lo  último. Aún ganando se  desentendieron lo que causó el segundo.Pedro Ortiz no se como hizo para que lo convoquen  si es demaciado inseguro (MALO) #LaTri
2021-06-23 20:05:15,ElCali013,413.0,Lima-Perú,0.0,0.0,,#CopaAmerica2021 ⚽️🇪🇨Ecuador formaría así ante 🇵🇪Perú: Hernán Galíndez;  Pervis Estupiñán Piero Hincapié Angelo Preciado Carlos Arboleda; Jhegson Méndez Alan Franco Felipe Caicedo Damián 'Kitu' Díaz Ángel Mena; Leonardo Campana. https://t.co/zTVKwvQORE
2021-06-24 01:14:37,marcadorec,387942.0,Guayaquil-Ecuador,8.0,0.0,,Hernán Galíndez debutante absoluto con Ecuador; Damián Díaz abre primera vez como titular ► https://t.co/eA1oILurJq https://t.co/VkGMcwtumi
2021-06-29 03:52:44,SchuberthSuingV,518.0,Guayaquil-Ecuador,7.0,0.0,LaRadioRedonda,RT PRIMERAS DECLARACIONES DE GRUEZO EN BRASIL 🇧🇷 “Llego acá para sumar al equipo” es el mensaje de Carlos Gruezo al aterrizar en suelo brasileño. Se sumará a #Ecuador para enfrentar a #Argentina por cuartos de final.#CopaAmericaxLaRadioRedonda 🇪🇨🎥 @luisandrerojas ⚽️ https://t.co/E1ZzZ5Hs8G
2021-06-28 04:39:21,SantiagoPuebl14,123.0,Quito - Ecuador,1.0,0.0,AndresSilva1606,RT Que si lo quiero en La Tricolor a Hernán Galíndez que ama y defiende Ecuador siempre. 🇪🇨🥳👏🏽 https://t.co/gzgq1OmHsg
2021-06-24 05:04:29,Juniorfuser,309.0,Guayaquil-Ecuador,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-28 02:51:18,PhillipFry8,573.0,Portoviejo-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 18:30:38,maxi042013,374.0,Guayas-Ecuador,39.0,0.0,ecuavisa,RT ÚLTIMA HORA: Carlos Gruezo está viajando a Brasil para sumarse a la selección de Ecuador en cuartos de final de la Copa América. https://t.co/L0I4wv5H1k https://t.co/1Q1U2IgpZL
,,,,,,,
2021-06-28 00:40:22,GonzaloAbuelo,3367.0,El Coca,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
,,,,,,,
2021-06-28 02:16:41,WILLY621,1.0,,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-27 21:35:32,MatiasS58005318,8.0,,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-23 15:50:34,cmoralesarcos,1320.0,Ecuador ,1.0,0.0,futbolecuador,RT 🛑 ENTÉRATE LOS DETALLES 🛑➡️ Alineaciones y previa del decisivo  #Ecuador 🇪🇨  vs #Perú 🇵🇪  por 🏆 #CopaAmérica: Hernán #Galíndez y #DamiánDíaz jugarían de arranque (FORMACIÓN) ⚽️⛳️ https://t.co/VyzD9xuxtx ⬅️ https://t.co/UYiDentU6I
2021-06-27 20:26:40,Rokangol,647.0,Mitad del Mundo,3.0,0.0,futbolecuador,RT #CopaAmérica. Once #Ecuador: Hernán Galíndez; Ángelo Preciado Robert Arboleda Piero Hincapié y Diego Palacios; Alan Franco Moisés Caicedo Sebastián Méndez y Pervis Estupiñán; Ayrton Preciado y Énner Valencia.#VamosEcuador #PrimeroLaTri
2021-06-21 20:56:38,fernando_ga20,10.0,,1.0,0.0,,@LaTri @majogavilanesa @CopaAmerica Que le cuesta a alfaro volver a jugar con el  sistema 4 2 3 1  Poniendo a mena o fidel Martínez atras del 9🤦‍♂️🤦‍♂️ https://t.co/rPdZNb7KHS
2021-06-27 20:58:04,BSCsomostodos,217.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 02:14:19,jcdv80,364.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 11:15:53,hunagaro,260.0,Oakville-Ontario,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
,,,,,,,
,,,,,,,
2021-06-28 03:21:25,tito28junrxto,79.0,Quito Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 20:46:54,Robert_eco,56.0,,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-23 14:21:31,SndrLlerena,1856.0,,1.0,0.0,,Posible 11 de #ECUADOR vs #Peru para esta tarde en #CopaAmerica Hernán GalíndezÁngelo Preciado Roberth ArboledaPiero HincapiéPervis EstupiñánJhegson MéndezMoisés CaicedoAlan FrancoDamián DíazAyrton PreciadoLeonardo Campana🇪🇨
2021-06-28 13:31:23,LaPizarraDelDT_,44998.0,Davie-Florida,1.0,0.0,,"Ecuador 🇪🇨 clasificó a la siguiente fase de la Copa América.Jugadores como Piero Hincapié y Jhegson Méndez ambos formados en IDV fueron dos de sus figuras.Hablamos con Jorge Célico para saber cómo se monitorea a los juveniles en ""La Tri"": https://t.co/KPzcuZfgH6 https://t.co/uoNCPQToHz"
2021-06-28 21:26:14,Current05184654,11.0,,39.0,0.0,ecuavisa,RT ÚLTIMA HORA: Carlos Gruezo está viajando a Brasil para sumarse a la selección de Ecuador en cuartos de final de la Copa América. https://t.co/L0I4wv5H1k https://t.co/1Q1U2IgpZL
2021-06-23 22:44:30,andyrodriguez8a,1028.0,Guayaquil-Ecuador,0.0,0.0,,@CopaAmerica #CopaAmerica2021 #Brasil2021 🔄 81' Doble cambio en #Ecuador 🇪🇨⬅️ Jhegson Méndez y Alan Steven Franco➡️ Christian Noboa y Jordy Caicedo #Ecuador 🇪🇨 2️⃣2️⃣ #Peru 🇵🇪#FaseDeGrupos #Fecha4 #GrupoB#ECU #PER #ECUPER
2021-06-27 23:10:29,SantiagoPuebl14,123.0,Quito - Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 02:31:13,chlauferm,232.0,Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-23 20:05:34,EcuadorHeroes,844.0,Atahualpa Olympic Stadium ,1.0,0.0,,OFFICIAL: Ecuador XL to face Peru 1 | Hernan Galindez 7 | Pervis Estupiñan 3 | Piero Hincapié 4 | Robert Arboleda 17 | Angelo Preciado 23 | Moises Caicedo 20 | Jhegson Méndez 21 | Alan Franco18 | Ayrton Preciado 10 | Damian Diaz9 | Leonardo Campana#CopaAmerica https://t.co/YG7PHqIkSK
2021-06-24 01:01:17,MybarceWsjc,0.0,,0.0,0.0,,@nicorivera05 Con respeto mi comentario pero que mas debe hacer Mario pineida es SER APADRINADO DE EGAS  Y DELLER solo le hace falta creo que todo el. Ecuador se a dado cuenta de eso
2021-06-27 22:59:40,MarioVillacisG,850.0,QUITO,1.0,0.0,,Ecuador está en cuartos de final de #CopaAmérica lo que parecía imposible lo que era difícil eso sucedió @LaTri probablemente jugará con @Argentina. Pero ya está clasificado que clase de Jhegson Méndez Piero Hincapié y Hernán Galíndez.🇪🇨🙌🔥
2021-06-28 01:22:12,Kwanzabot1,685.0,,39.0,0.0,carlitosdel66,RT Hernán Galindez fue clave para la clasificación de Ecuador salvó un mano a mano ante Perú donde pudimos perder y hoy también tuvo un mano a mano donde salvó el arco debe seguir siendo el arquero titular aunque les duela a los acomplejados.
2021-06-26 20:09:42,RadioHuancavilk,41738.0,Guayaquil - Ecuador,0.0,0.0,,"🚨💣 CUENTA SU VERDAD 😱🚨¿Lo sacaron por indisciplina de la selección de Ecuador 🇪🇨?Juan Cazares: ""No tuve problemas con nadie en la selección""TODO LO QUE CONFESÓ ⬇️https://t.co/6CZLZombDc"
2021-06-28 02:33:47,Adan_JCD,150.0,Ecuador ,39.0,0.0,carlitosdel66,RT Hernán Galindez fue clave para la clasificación de Ecuador salvó un mano a mano ante Perú donde pudimos perder y hoy también tuvo un mano a mano donde salvó el arco debe seguir siendo el arquero titular aunque les duela a los acomplejados.
2021-06-27 23:58:10,ecuadorfutbol,95276.0,Ecuador,0.0,0.0,,@CopaAmerica @EnnerValencia14 La gente eligió a Jhegson Méndez 🇪🇨 como jugador del partidohttps://t.co/HmqpNPNfvC
2021-06-23 15:27:53,HAT_TRICK_TV,110.0,Ecuador,2.0,0.0,,Así alinearía hoy #LaTRI 🇪🇨 ante #Perú por #CopaAmérica🇧🇷 :Hernán Galíndez Angelo Preciado Robert ArboledaPiero Hincapié Pervis Estupiñan Jhegson Méndez Moisés Caicedo Alan Franco Damián Díaz Ayrton Preciado  Leonardo CampanaInfo: Jocelyn Vera https://t.co/hg7mNGq1uu
2021-06-28 00:42:36,Beachlover2430,1113.0,Guayaquil-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-27 20:56:35,lulajackie11,462.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 01:54:10,carlos_conlago,21.0,,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-27 19:43:56,DanielNavasV,26489.0,Ecuador,1.0,0.0,,¡Cambios en la formación de Ecuador para medir a Brasil!-Diego Palacios titular (lateral izquierdo)-Pervis Estupiñan volante-Ayrton Preciado y Enner Valencia delanteros.
2021-06-21 23:21:09,Mavavosa02,281.0,México,9.0,0.0,MacResndiz,RT Atlas no hizo válida la opción de compra de Renato Ibarra y América tampoco le ha avisado sobre cuál será su futuro. En tanto el jugador está en Ecuador con su familia esperando noticias. Ibarra tiene contrato con el América hasta el 2023.
2021-06-27 22:52:52,willyrivast,345.0,,40.0,0.0,morenabeltran10,RT Gran ST de Jhegson Méndez. Su intuición de tiempo para estar bien ubicado y robar y más incrustado entre los centrales con pelota permitiéndole a Preciado pasar mucho más. Esa banda derecha con Alan Franco le dio salida limpia a Ecuador bajo presión.
2021-06-23 23:59:20,CopaAmerica,470401.0,Paraguay,39.0,0.0,,#CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-24 19:38:57,pepegutierrez89,1302.0,Guayaquil,2.0,0.0,RadioHuancavilk,"RT #EXCLUSIVO EN VIVO 🔴Luis Soler DT 🇦🇷 sobre el momento de la @LaTri 🇪🇨 en la @CopaAmerica 🏆  ""Estamos sintiendo la falta de Carlos #Gruezo un jugador con presencia física y agresividad que no ha desarrollado Moisés Caicedo y demás""➡️ https://t.co/HbXluMP0FS https://t.co/Or9FHrpVs8"
2021-06-26 23:21:43,avalancha_BSC,5532.0,General Carlos Muñoz Martínez,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-20 23:54:26,marbolbrito,415.0,,2.0,0.0,radiolacalle,RT 2 ECUADOR2 VENEZUELA90’ TC | En el último suspiro Ronald Hernández marca el empate tras interceptar un centro de larga distancia. El defensa del Atlanta United no tuvo piedad ante al meta Pedro Ortiz.#ECUvsVEN#CopaAmérica
,,,,,,,
2021-06-28 03:14:01,ELBARTOBSC,546.0,Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-27 16:44:50,MiCuentaTermo,18.0,,4.0,0.0,CHERCoficial,RT #CHERCdatos 📒Aprovechando los debuts de Damián Díaz y Hernán Galíndez en la selección de Ecuador 🇪🇨 hacemos un repaso por aquellos futbolistas ex-@RosarioCentral 🇺🇦 que representaron a un elenco nacional de mayores distinto al de su país de nacimiento.📝: @angelrc1889 https://t.co/MRxhY8NKus
2021-06-28 00:48:20,mauriarevalom,95.0,Cuenca,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 02:45:56,PhillipFry8,573.0,Portoviejo-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-27 23:46:24,Eddierolling14,392.0,Quito-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-27 20:10:37,luishcoronela,124.0,Cuenca - Ecuador,3.0,0.0,ecuadorfutbol,RT #CopaAmericaSí va Gonzalo Plata para el #Brasil vs #EcuadorDescartados:5️⃣  Dixon Arroyo🔟  Damián Díaz2️⃣4️⃣ Fernando León2️⃣5️⃣ José Carabalí2️⃣8️⃣ José Hurtado https://t.co/0aHDyAJOQw
2021-06-20 23:33:40,Lenin71286942,455.0,Manta-Ecuador,4.0,0.0,,Al técnico Alfaro le están haciendo lo mismo que a Quinteros la presión de los dirigentes por mostrar los jugadores de su interés harán fracasar a Ecuador nuevamente. Alguien entiende que hacen en esta selección:A. Preciado Campana Pedro Ortiz Noboa etc ?
2021-06-24 21:01:19,JohnEduBdP,466.0,- Guayaquil | Ecuador -,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
